Ax_Raw_mean,Ax_Raw_std,Ax_Raw_var,Ax_Raw_min,Ax_Raw_max,Ax_Raw_range,Ax_Raw_rms,Ax_Raw_skew,Ax_Raw_kurtosis,Ax_Raw_fft_peak1_freq,Ax_Raw_fft_peak1_mag,Ax_Raw_fft_peak2_freq,Ax_Raw_fft_peak2_mag,Ax_Raw_fft_peak3_freq,Ax_Raw_fft_peak3_mag,Ax_Raw_fft_peak4_freq,Ax_Raw_fft_peak4_mag,Ax_Raw_fft_peak5_freq,Ax_Raw_fft_peak5_mag,Ax_Raw_fft_mean,Ax_Raw_fft_std,Ax_Raw_fft_max,Ax_Raw_spectral_centroid,Ay_Raw_mean,Ay_Raw_std,Ay_Raw_var,Ay_Raw_min,Ay_Raw_max,Ay_Raw_range,Ay_Raw_rms,Ay_Raw_skew,Ay_Raw_kurtosis,Ay_Raw_fft_peak1_freq,Ay_Raw_fft_peak1_mag,Ay_Raw_fft_peak2_freq,Ay_Raw_fft_peak2_mag,Ay_Raw_fft_peak3_freq,Ay_Raw_fft_peak3_mag,Ay_Raw_fft_peak4_freq,Ay_Raw_fft_peak4_mag,Ay_Raw_fft_peak5_freq,Ay_Raw_fft_peak5_mag,Ay_Raw_fft_mean,Ay_Raw_fft_std,Ay_Raw_fft_max,Ay_Raw_spectral_centroid,Az_Raw_mean,Az_Raw_std,Az_Raw_var,Az_Raw_min,Az_Raw_max,Az_Raw_range,Az_Raw_rms,Az_Raw_skew,Az_Raw_kurtosis,Az_Raw_fft_peak1_freq,Az_Raw_fft_peak1_mag,Az_Raw_fft_peak2_freq,Az_Raw_fft_peak2_mag,Az_Raw_fft_peak3_freq,Az_Raw_fft_peak3_mag,Az_Raw_fft_peak4_freq,Az_Raw_fft_peak4_mag,Az_Raw_fft_peak5_freq,Az_Raw_fft_peak5_mag,Az_Raw_fft_mean,Az_Raw_fft_std,Az_Raw_fft_max,Az_Raw_spectral_centroid,Gx_Raw_mean,Gx_Raw_std,Gx_Raw_var,Gx_Raw_min,Gx_Raw_max,Gx_Raw_range,Gx_Raw_rms,Gx_Raw_skew,Gx_Raw_kurtosis,Gx_Raw_fft_peak1_freq,Gx_Raw_fft_peak1_mag,Gx_Raw_fft_peak2_freq,Gx_Raw_fft_peak2_mag,Gx_Raw_fft_peak3_freq,Gx_Raw_fft_peak3_mag,Gx_Raw_fft_peak4_freq,Gx_Raw_fft_peak4_mag,Gx_Raw_fft_peak5_freq,Gx_Raw_fft_peak5_mag,Gx_Raw_fft_mean,Gx_Raw_fft_std,Gx_Raw_fft_max,Gx_Raw_spectral_centroid,Gy_Raw_mean,Gy_Raw_std,Gy_Raw_var,Gy_Raw_min,Gy_Raw_max,Gy_Raw_range,Gy_Raw_rms,Gy_Raw_skew,Gy_Raw_kurtosis,Gy_Raw_fft_peak1_freq,Gy_Raw_fft_peak1_mag,Gy_Raw_fft_peak2_freq,Gy_Raw_fft_peak2_mag,Gy_Raw_fft_peak3_freq,Gy_Raw_fft_peak3_mag,Gy_Raw_fft_peak4_freq,Gy_Raw_fft_peak4_mag,Gy_Raw_fft_peak5_freq,Gy_Raw_fft_peak5_mag,Gy_Raw_fft_mean,Gy_Raw_fft_std,Gy_Raw_fft_max,Gy_Raw_spectral_centroid,Gz_Raw_mean,Gz_Raw_std,Gz_Raw_var,Gz_Raw_min,Gz_Raw_max,Gz_Raw_range,Gz_Raw_rms,Gz_Raw_skew,Gz_Raw_kurtosis,Gz_Raw_fft_peak1_freq,Gz_Raw_fft_peak1_mag,Gz_Raw_fft_peak2_freq,Gz_Raw_fft_peak2_mag,Gz_Raw_fft_peak3_freq,Gz_Raw_fft_peak3_mag,Gz_Raw_fft_peak4_freq,Gz_Raw_fft_peak4_mag,Gz_Raw_fft_peak5_freq,Gz_Raw_fft_peak5_mag,Gz_Raw_fft_mean,Gz_Raw_fft_std,Gz_Raw_fft_max,Gz_Raw_spectral_centroid,accel_magnitude_mean,accel_magnitude_std,accel_magnitude_max,gyro_magnitude_mean,gyro_magnitude_std,gyro_magnitude_max,label
1.1729795,1.3908807263492258,1.93454919492975,-5.0829,5.1356,10.2185,1.8194587388424064,-0.506001648727128,0.8418993800441861,20.0,371.5926983513628,20.1,292.8446420712888,19.900000000000002,185.5154875528565,40.2,170.84714569417812,40.1,157.71856745665622,33.32739798604012,28.652097026026677,371.5926983513628,24.049897506184415,0.7582661999999999,2.704397052371852,7.313763416877561,-4.1515,5.8682,10.0197,2.8086884923287596,-0.07356350005309899,-1.1419223484388725,20.1,1108.9783151394588,20.0,1078.549880999385,19.900000000000002,667.353181201961,20.200000000000003,410.02879789107084,20.3,266.3116367881375,27.762253172248798,80.97935491242461,1108.9783151394588,22.403008341693425,10.640751,1.9240118933569512,3.701821765779,6.0262,14.9781,8.951899999999998,10.813297536356798,-0.32866010451638267,-0.6815474248516722,20.0,752.5844462591979,20.1,647.1504657195748,40.1,308.1748893769517,20.200000000000003,286.92367127937746,19.900000000000002,173.3514958566435,32.94185252722665,51.19966109298396,752.5844462591979,24.88628934290375,-0.047669399999999994,0.052844514603126023,0.0027925427236399998,-0.1593,0.0592,0.2185,0.07116821214559207,-0.02770782518795468,-1.070530409291121,20.0,24.48417645037763,20.1,20.432383815308796,19.900000000000002,13.78168453484796,20.200000000000003,7.640536610703517,20.3,4.5675969191693016,0.4552182804067334,1.609569294506081,24.48417645037763,21.23094912408241,0.0391417,0.07292328634332108,0.00531780569111,-0.1514,0.2515,0.40290000000000004,0.08276399198927031,0.1310485688947382,-0.2724288011498861,20.0,30.236293175068162,19.900000000000002,24.14934029310837,20.1,19.832965461739853,20.200000000000003,8.488782911542783,40.1,6.277530855533413,1.0943007311712494,2.031900782059701,30.236293175068162,25.429951763034996,-0.0086193,0.1795205041144604,0.03222761139751,-0.3235,0.307,0.6305000000000001,0.17972730379661295,-0.02114286030536869,-1.38266042938598,19.900000000000002,115.09649415980223,20.0,32.92954046405875,20.1,19.84154223937902,19.8,19.381445560589647,19.700000000000003,12.125737239987153,1.2105328634379904,5.552176761592473,115.09649415980223,21.547851856513603,11.169213111172375,1.8371835064263757,15.914829436095127,0.19756978502333214,0.07199219795112738,0.332495864635938,healthy
1.1609441000000003,1.4494409246137594,2.10087899394519,-5.0829,5.8251,10.908000000000001,1.8570595567374786,-0.1467464515670939,0.33925296124880955,20.1,431.3530163268441,20.0,259.3449378379997,19.900000000000002,226.23555025352533,20.200000000000003,211.19070445720365,40.2,143.86197125249765,34.135992277496634,30.630911155297625,431.3530163268441,23.69051333385268,0.7233833999999999,2.7024818505522736,7.303408152564441,-4.853,5.861,10.713999999999999,2.7976225077661927,-0.09256151580267245,-1.205814837642424,20.1,1303.450670075998,20.0,925.0538533576587,20.200000000000003,511.3959497227736,19.900000000000002,426.9917300213836,20.3,333.5645197643804,27.615689464841292,80.96553254954699,1303.450670075998,22.887100881683473,10.6618808,1.9622576012010655,3.85045489347136,4.1587,15.1314,10.9727,10.840948163646942,-0.343888463451701,-0.7073436822917305,20.1,859.0974288280273,20.0,596.3176329195759,20.200000000000003,284.27504684847446,40.1,244.4407509742471,39.900000000000006,200.67485976375588,33.319182008067116,52.415901962785455,859.0974288280273,24.93466489066129,-0.04757309999999999,0.05919096777710261,0.0035035706663899997,-0.1663,0.0592,0.2255,0.07593925539534872,-0.01820243071969912,-1.1246626571684435,20.1,28.345700128851355,19.900000000000002,15.837201391467458,20.0,14.24632243821514,20.200000000000003,12.53293985030166,20.3,8.315272465690253,0.5588889698681799,1.7883609038630588,28.345700128851355,21.075896573125068,0.040457599999999996,0.08358664021385236,0.0069867264222399994,-0.1514,0.2515,0.40290000000000004,0.09286303796452061,0.09144879137282874,-0.8134815363692938,20.1,33.966014005856195,19.900000000000002,29.532018909933743,20.200000000000003,14.324053202317694,20.0,10.228838263242661,20.3,10.13529823064719,1.2414265402427165,2.3365706022136155,33.966014005856195,24.65369818447111,-0.008663,0.17397484148864745,0.030267245471,-0.3168,0.3427,0.6595,0.17419039307608214,-0.019118816102933995,-1.3852229612102924,19.900000000000002,100.32084476655528,20.0,49.48944531883267,19.8,17.973424188701948,20.1,16.816663501769952,20.200000000000003,16.044514774311278,1.396442869751485,5.327002821961667,100.32084476655528,21.778000138204348,11.19973006310643,1.835092775218745,15.914829436095127,0.20083013446755935,0.06633147412610432,0.35049185439892894,healthy
1.1895237000000003,1.4403559948666544,2.07462539194831,-3.4022,5.8251,9.2273,1.868044973979481,-0.2530859865207601,0.292273850006767,20.1,527.1942478448215,20.0,232.30573653843084,19.8,183.53309663202,40.300000000000004,137.25392909220267,20.200000000000003,124.20005216613997,32.56691851209401,31.908241422387,527.1942478448215,24.050670915845743,0.7268157000000001,2.561037850607349,6.558914872243509,-4.853,5.8107,10.663699999999999,2.662175038199029,-0.15126632370822585,-1.2026392652464408,20.1,1359.9668604640933,20.0,788.5369526287122,19.900000000000002,386.71911657123127,20.200000000000003,367.6684130841196,20.400000000000002,226.72884719262942,26.23526395095304,76.70569278915433,1359.9668604640933,22.76973628409304,10.658249,1.9374634244751565,3.7537645211790003,4.1587,15.2056,11.0469,10.832914486285766,-0.3352792924146977,-0.6188151103730015,20.1,926.8331049283217,20.0,381.0952676411887,19.900000000000002,299.5344554804535,20.200000000000003,256.30089538321755,19.8,198.153859649377,33.23775857052177,51.54072144678187,926.8331049283217,24.7695256284004,-0.0479997,0.05302656947144516,0.00281181706991,-0.1663,0.0504,0.2167,0.07152473886705214,-0.03152027598969901,-0.9227226777795519,20.1,28.758867415352743,20.0,17.472518184998883,19.8,8.161746944188764,20.200000000000003,7.051293055156053,20.400000000000002,4.8147785357771955,0.4525086424095974,1.616370146311577,28.758867415352743,21.425714704406303,0.0396455,0.07168141446532707,0.00513822517975,-0.1234,0.2294,0.3528,0.08191453381421396,0.055878826182099,-0.5923464656888626,20.1,29.79026992760805,20.0,22.720429456095154,19.8,12.742172261680668,19.900000000000002,12.088568590400515,20.3,6.876540370584228,1.1374680803719848,1.963307432189157,29.79026992760805,24.84379341390084,-0.008255199999999999,0.17782963451843453,0.03162337891296001,-0.3339,0.3427,0.6766,0.17802114267693037,-0.017244776738989005,-1.4016754315559676,19.900000000000002,98.79632790889599,20.0,42.83742918305017,19.8,40.917722942145275,20.1,27.220559721503168,19.700000000000003,17.685199897753645,1.4241229034025216,5.44597063675937,98.79632790889599,21.894929145221056,11.164281643398018,1.8131794210408467,16.077772314596324,0.19829436435131856,0.06478156702725336,0.35049185439892894,healthy
1.0922854,1.4798397852898941,2.18992579012684,-3.565,4.8004,8.3654,1.8392969268663504,-0.325867798346395,-0.0578529191896866,20.0,454.4256280262892,20.1,358.2799706306528,19.900000000000002,235.95673014499215,40.300000000000004,196.6921787802235,40.1,143.83318201242255,33.63503440168718,32.58536538183516,454.4256280262892,24.3301195217597,0.7678442,2.7566631374882133,7.59919165358636,-4.4317,5.8299,10.261600000000001,2.861603810638363,-0.08566748946387648,-1.2295494525043036,20.0,1240.526898008847,20.1,992.5855657160956,19.900000000000002,729.015914758867,20.200000000000003,346.88708742186674,19.8,262.0757018653062,27.43808438223518,82.83363411567463,1240.526898008847,22.470974534542474,10.7530101,1.9134400137835494,3.66125268634799,4.9129,15.2056,10.2927,10.921926519485929,-0.2370189669368569,-0.5837754813739626,20.0,816.636620397621,20.1,584.2755973509002,39.900000000000006,315.7847561518734,19.900000000000002,223.00283456068047,20.200000000000003,202.42568380402534,33.32742977429109,50.57303890266848,816.636620397621,24.95989942801173,-0.0479812,0.05557750737987446,0.0030888593265600006,-0.1506,0.0757,0.2263,0.07342380322483982,-0.058616319347968106,-1.0972850308245263,20.0,26.322705497976028,20.1,20.347524023733648,19.900000000000002,15.105402088652239,20.200000000000003,7.20680433727751,19.8,4.8077775396257225,0.4701651933160553,1.695285106203295,26.322705497976028,21.414111730619464,0.038183499999999995,0.07251743747368629,0.0052587787377499995,-0.1585,0.2358,0.3943,0.08195583206825492,-0.06950049841713611,-0.38506801392318835,20.0,27.342224410184006,19.900000000000002,26.344986771515252,20.1,19.367344601752475,40.300000000000004,8.385463591587644,20.200000000000003,7.603191652851914,1.115808797224136,2.0060626929828262,27.342224410184006,25.112314608230893,-0.0081573,0.17451740344936947,0.03045632410671,-0.3395,0.3014,0.6409,0.17470794386632796,-0.020843865530779666,-1.395660111738307,19.900000000000002,120.01149395350402,20.0,18.09455651916799,19.8,12.363716946589408,19.700000000000003,5.6143654170941595,20.1,5.127503854076759,0.8998063178907355,5.450476895702295,120.01149395350402,22.204964160646693,11.292277025085005,1.828865232877299,16.210610794476562,0.1952710247576256,0.06708133742037929,0.3445085485151276,healthy
1.1081336999999998,1.5031723521520446,2.2595271202743104,-3.565,5.9807,9.5457,1.867481570819375,-0.11103435286238363,-0.11632647766141568,20.0,417.8682585257513,19.900000000000002,354.6232965932593,20.1,333.38005184199363,40.300000000000004,218.99127994968615,20.200000000000003,158.35924651902548,33.75897724882331,33.53034021682954,417.8682585257513,23.931650005667297,0.7616726000000001,2.7964732504261933,7.82026264034924,-4.4317,5.8323,10.264,2.898345698832353,-0.04622539064860953,-1.2586341854114158,20.0,1183.7569887764769,20.1,1134.077489032559,19.900000000000002,727.6239417695276,20.200000000000003,362.24326105245393,20.3,260.3330173683851,27.134656356367568,84.25934381859189,1183.7569887764769,21.973752555688975,10.7163416,1.9363415781957067,3.7494187074494403,4.9129,15.5336,10.6207,10.88987584848147,-0.2520048372545466,-0.5831811935315021,20.0,715.5519400199797,20.1,683.9018739323342,19.900000000000002,321.5705013384507,20.200000000000003,227.99908724511073,20.3,199.25340819789605,34.168891168884,50.8861449797997,715.5519400199797,24.95512076142019,-0.0477049,0.061814568719598784,0.0038210409059900004,-0.1727,0.0757,0.2484,0.07808199786122279,-0.034104790036462676,-1.237436404410986,20.0,25.25022267769338,20.1,23.42604612251466,19.900000000000002,22.63082095552265,20.200000000000003,7.841568372052855,20.3,5.184367710969956,0.48253301124969,1.896274857270652,25.25022267769338,20.922831855806447,0.0390819,0.08317240709748636,0.00691764930239,-0.1743,0.2574,0.43170000000000003,0.09189692165682156,-0.009013804888125705,-0.7922882704258578,19.900000000000002,36.15786326964461,20.0,26.538235823176134,20.1,24.591227445137935,40.300000000000004,8.51002406938345,20.200000000000003,8.047551994763698,1.1552625657001618,2.365739125695178,36.15786326964461,24.594936221830796,-0.008744400000000001,0.17047503684891815,0.02906173818864,-0.3395,0.3251,0.6646000000000001,0.17069915852165177,0.0006320210537595206,-1.3875558091871367,19.900000000000002,118.2173549887028,19.8,12.913140924520103,20.1,6.25012875028842,20.0,5.9847920328537425,3.0,4.307867553471901,0.8783185571081213,5.32428186001312,118.2173549887028,22.20777293175107,11.273246472486711,1.8415225149847916,16.428870953903072,0.19774406715012538,0.06765596224226439,0.3445085485151276,healthy
1.231299,1.4290538018139833,2.042194768479,-3.3615,5.9807,9.3422,1.886343551922608,-0.041929075287695475,-0.011819008496767758,20.1,360.19291412952094,20.0,355.51914796438234,19.900000000000002,311.94349291540163,40.300000000000004,245.98019359796533,20.200000000000003,121.12548482789538,32.770248888386384,31.1832314181809,360.19291412952094,24.065876481978535,0.731689,2.554407736677722,6.524998885199,-4.3838,5.8323,10.2161,2.6571352389217977,-0.10786628554772203,-1.1683635974738444,20.0,1128.737285837606,20.1,1097.358677127442,20.200000000000003,332.28638776866256,19.900000000000002,309.2711008993207,20.3,256.01078769363255,26.503081305807743,76.39099269374356,1128.737285837606,22.709572980152974,10.639681000000001,1.8944500786505303,3.5889411004990004,5.5043,15.5336,10.0293,10.807023312747132,-0.305979774001431,-0.613185325060404,20.0,680.1745581301118,20.1,668.5719709315428,19.900000000000002,322.22355938232045,39.900000000000006,234.4340600420419,19.8,211.7833520086235,32.97757824020165,50.084192499544,680.1745581301118,24.885311896311816,-0.0476616,0.05714976435157016,0.0032660955654399996,-0.1727,0.0666,0.2393,0.0744158832508222,-0.026468157267234775,-1.0490496914291343,20.0,23.103593780729426,20.1,22.91132991858912,19.900000000000002,18.80130441514181,20.200000000000003,7.537228269346962,20.3,4.763764791542404,0.48273604395852826,1.743422167849842,23.103593780729426,20.747544693436673,0.040361999999999995,0.07759652206123674,0.006021220236,-0.1743,0.2574,0.43170000000000003,0.08746605787389758,0.13466595147811442,-0.7660437914140061,19.900000000000002,33.768094079695885,20.1,23.646514602082522,20.0,22.578559445436795,20.200000000000003,8.23684448791998,40.300000000000004,8.009080804166578,1.1298681064534806,2.1809824171834387,33.768094079695885,24.48592857738751,-0.008395699999999997,0.17510039437851074,0.030660148111509997,-0.3126,0.3251,0.6376999999999999,0.17530155700962843,-0.004788235379082663,-1.3851309588436278,19.900000000000002,121.71770415001525,20.0,11.420199925435162,20.1,6.487789081983065,19.8,5.897376056289461,19.6,5.245103569203838,0.870961755526807,5.473773111075385,121.71770415001525,21.913409356142243,11.146854222104041,1.7770913052573596,16.428870953903072,0.1996012033566572,0.06385945872440811,0.34166470405940386,healthy
1.1473901,1.4217096163464569,2.0212582332119897,-4.3383,5.5474,9.8857,1.8269543712939302,-0.22843621330132247,0.21805995639068199,20.0,429.33666394885205,40.300000000000004,234.39100305102872,20.1,222.28436045025717,40.1,184.16577249552122,20.400000000000002,146.5225337900343,33.71385577780734,29.798024271775525,429.33666394885205,24.593728066267737,0.7342645999999999,2.5845163338672945,6.67972468002684,-4.5394,5.521,10.0604,2.6867953369841926,-0.1167463239637867,-1.1610255679395056,20.0,1423.2078074477367,20.1,725.8311088643635,19.900000000000002,429.53301856106015,20.200000000000003,285.97968903503613,19.8,215.07821005651994,25.074792989859354,77.87314738468389,1423.2078074477367,22.336382992544728,10.6913341,1.8464092521830555,3.40922712654719,5.8179,14.8129,8.995000000000001,10.849601465693105,-0.3306842048864843,-0.582139218788619,20.0,856.7031043035043,20.1,418.2788650862221,39.900000000000006,328.06962853454195,20.200000000000003,211.3653513084217,40.1,174.7556135026741,32.699304866344285,48.44215446759425,856.7031043035043,25.375897301815677,-0.0475957,0.051688774521263324,0.0026717294115100004,-0.1617,0.0666,0.2283,0.07026435846145612,-0.07515420436829805,-0.9005236659829134,20.0,29.693980523698553,20.1,15.733594341625253,19.900000000000002,7.800223960385795,20.200000000000003,5.668531485012425,19.8,3.62123554492728,0.41234329597734454,1.5833583222578969,29.693980523698553,21.631127847112275,0.0390787,0.06924512702212338,0.004794887616310001,-0.1503,0.219,0.36929999999999996,0.07951120933553961,0.08524606808315303,-0.23023519536050285,20.0,30.173173708547036,19.900000000000002,22.237735801589086,20.1,14.764468663814645,39.900000000000006,10.435418829606029,40.300000000000004,8.753667150903167,1.0405038963065814,1.9292040738876461,30.173173708547036,25.63632823742626,-0.008220200000000002,0.1770785712387583,0.03135682039196,-0.3224,0.3107,0.6331,0.17726926434100188,-0.030612679283616506,-1.380076822134814,19.900000000000002,122.6264706124713,20.1,8.725366687503122,20.200000000000003,7.398745149661908,19.8,6.3892613868407615,20.3,5.672749440544761,0.9547481474062359,5.523415010461362,122.6264706124713,21.94868650315864,11.190197007031482,1.7464175805985451,15.38251660619939,0.19453298855146522,0.0695731336453628,0.34808059411578807,healthy
1.1498341,1.4353299140153075,2.0601719620671903,-4.3383,5.4827,9.821000000000002,1.8391004376025797,-0.28438711980739845,0.269426457318489,20.0,435.08010468021956,19.900000000000002,253.5381914233721,40.2,221.19546945035228,39.900000000000006,164.10405011293483,20.1,145.07970131804421,33.80280580328285,30.35284785210215,435.08010468021956,24.218422603877467,0.7478798,2.4951545680883096,6.22579631865196,-4.5394,5.521,10.0604,2.604826388437433,-0.0879465060260017,-1.1853401536228152,20.0,1450.3051615076693,19.900000000000002,541.8682052048342,20.1,522.4988896219727,19.8,227.8347390349616,22.1,198.9577967368971,23.233649607462727,75.48777885132152,1450.3051615076693,22.392761274402016,10.6925921,1.8266914230344407,3.33680155498759,5.2385,14.4586,9.2201,10.847503278265004,-0.3134195415139211,-0.5565270113086513,20.0,918.8612490449693,20.1,342.6501213311141,19.900000000000002,256.7136270976152,39.900000000000006,203.01465690441609,42.0,175.07283338095849,31.800900775654377,48.29151981635201,918.8612490449693,24.967032446272217,-0.048187600000000004,0.05332128849005808,0.00284315980624,-0.1631,0.0578,0.22089999999999999,0.07186935786550482,-0.034497532495643045,-1.0888216831817137,20.0,27.05057855624417,19.900000000000002,18.650214630206666,20.1,11.589212011094414,19.8,7.203691343342908,20.200000000000003,5.286829401023328,0.44582284618535684,1.6279125391093738,27.05057855624417,20.969314142271045,0.038738100000000004,0.07199428934568353,0.00518317769839,-0.1503,0.2324,0.3827,0.0817546212149503,-0.05597026895221948,-0.48547396849584246,19.900000000000002,28.67511107461489,20.0,23.405225304330994,20.1,14.49510604987476,19.8,11.090769670989895,40.2,8.329947905464117,1.1614869680212219,1.9606801980150694,28.67511107461489,25.19018141571787,-0.0088293,0.1787573108197536,0.03195417617151,-0.3224,0.3107,0.6331,0.17897522931959048,-0.011589318223674466,-1.406960751285801,19.900000000000002,94.81974105910537,20.0,66.34864056756203,19.8,34.25711773008699,19.700000000000003,14.76100940205854,20.1,14.570236647074738,1.3092637850066522,5.504873214261861,94.81974105910537,21.025829974944795,11.171796308373327,1.739742955058616,15.335933612597572,0.19758646387955384,0.06957546041222994,0.34808059411578807,healthy
1.1484192,1.4783059115255408,2.18538836805136,-3.4764,5.4827,8.9591,1.871965551761036,-0.11335192077366603,-0.17557223451675563,20.0,655.1947930355253,40.0,175.25808237044373,40.2,168.8362143436161,40.300000000000004,130.80532412045667,0.1,127.45320483213736,31.770989421091794,34.35584015094578,655.1947930355253,24.15373663790508,0.7505911,2.6430459474687136,6.985691880430791,-4.4317,5.5761,10.0078,2.747558712717528,-0.06889785856389509,-1.1870597923608575,20.0,1756.9791337105482,19.900000000000002,383.0690561367069,17.900000000000002,182.99424586911434,22.1,151.4528058319868,19.8,118.28017358121335,19.416466806339145,81.37990582535495,1756.9791337105482,22.602696516838307,10.684094799999999,1.8738440016215225,3.51129134241296,5.2385,15.4426,10.2041,10.847173504549469,-0.2507681970285358,-0.6881764759301037,20.0,1085.8112516904941,40.0,280.3831016581635,17.900000000000002,115.30725353918038,42.1,110.06301910071157,39.900000000000006,101.40888371846994,29.999923994073797,51.16891304852811,1085.8112516904941,24.884327100291024,-0.047787300000000005,0.06341517191264248,0.00402148402871,-0.1649,0.06,0.2249,0.0794047232222366,-0.03872864877284122,-1.3158728174637306,20.0,43.01461277336372,19.900000000000002,10.52242761281457,19.8,2.7912460158331935,19.700000000000003,1.5941342620641807,2.8000000000000003,1.460831318560768,0.3320166526926003,1.9797207556650396,43.01461277336372,21.36432196491332,0.039841299999999996,0.08733601413111317,0.0076275793643099995,-0.1636,0.247,0.41059999999999997,0.09599431519626567,-0.046084883088065215,-0.9395941751794967,20.0,51.448378041321504,19.900000000000002,19.658446357879182,40.2,7.924298193764568,40.0,6.980973961222574,19.8,6.087994838759045,1.129783417869526,2.523182927939496,51.448378041321504,25.276839083893762,-0.008153800000000001,0.1718627712611431,0.02953681214556,-0.3078,0.3043,0.6121000000000001,0.17205608562326413,-0.0020619051609781134,-1.4000827742928104,19.900000000000002,86.5208014356729,20.0,64.00399935835425,20.1,28.01233649047926,19.8,25.19218736452111,19.700000000000003,17.713575616538616,1.4328339425022292,5.248141241927233,86.5208014356729,21.338755429113853,11.207390135421468,1.76321107558555,16.34989427488753,0.20225333745995516,0.06493768325332756,0.3508607273548865,healthy
1.0146473,1.450914603501085,2.1051531866527102,-3.1484,4.7453,7.893700000000001,1.7704977633563956,-0.16640970549398043,-0.2588766376760834,20.0,559.7187045589202,40.2,234.81119367222823,40.0,185.87558198433206,39.900000000000006,152.0909759570454,20.200000000000003,108.42296534199771,32.95567926360356,31.983003654932485,559.7187045589202,24.377213521820707,0.7517087,2.900265085007629,8.41153756331431,-4.4317,5.8945,10.3262,2.996098051294383,-0.03864996854291137,-1.252980448814705,20.0,1908.985060720153,19.900000000000002,457.88486094390095,17.900000000000002,231.85463728218954,40.0,197.42930611159474,20.1,174.78591203518795,20.71469301821343,89.43833383306708,1908.985060720153,22.05048681105169,10.758223,1.8687883709588413,3.492369975431,5.9137,15.5096,9.5959,10.919328371889911,-0.1282007193592333,-0.8322158611775659,20.0,1047.6462525884933,40.0,423.2629049406365,17.900000000000002,127.54217941223095,42.1,119.85145725896805,40.1,97.27290498617869,28.914217263100003,51.60739805108848,1047.6462525884933,24.670720724337947,-0.0474645,0.059889620384086587,0.0035867666297499995,-0.1649,0.06,0.2249,0.07641757252098498,-0.07254072514346857,-1.203723840458201,20.0,39.43533718534631,19.900000000000002,11.757939555715199,20.1,4.966719897348455,19.8,3.97645315969804,20.200000000000003,2.5266396379211997,0.35712638918849815,1.8618310771712712,39.43533718534631,21.245340693600014,0.036115900000000006,0.07943964323428197,0.006310656917190001,-0.1636,0.247,0.41059999999999997,0.08726405416894174,0.039540025370575466,-0.4266196863263474,20.0,42.04649502375565,19.900000000000002,23.587168738511377,40.0,10.247439552751276,40.2,8.714244230847044,19.8,7.096927207083635,1.0766484453441907,2.272443293654081,42.04649502375565,25.03146526104619,-0.0082533,0.16913797394172014,0.028607654229110005,-0.3214,0.307,0.6284000000000001,0.16933921929074788,-0.01655903929742722,-1.394004875775775,19.900000000000002,94.88615559202952,20.0,52.2875435623817,19.8,29.40960634915333,20.1,17.0143338536609,19.700000000000003,16.34499124716117,1.3133816342327815,5.190376572685925,94.88615559202952,21.658979800416617,11.319894301345482,1.7896901861903556,16.34989427488753,0.19300031965104497,0.0698663606079096,0.3508607273548865,healthy
